DFT,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7
1,2.2,-0.16,2.13,-0.14,-0.29,0.58,0.82
0,-0.18,-0.27,-0.24,-0.11,0.62,-0.08,-0.05
1,0.04,-0.27,0.19,-0.16,0.26,-0.08,-0.05
1,1.55,-0.21,0.08,-0.2,-0.65,0.58,0.13
1,1.99,-0.27,-0.01,-0.09,0.44,-0.08,-0.05
1,0.22,-0.27,0,0.37,0.08,-0.08,-0.05
0,1.4,-0.27,2.49,0.09,0.98,-0.08,-0.05
0,0.25,-0.27,1.44,0.09,0.08,-0.08,-0.05
0,3,-0.27,0.37,0.05,2.61,-0.08,-0.05
0,0.66,-0.27,0.41,0.16,1.16,-0.08,-0.05
0,0.21,-0.27,0.33,-0.04,-0.29,-0.08,-0.05
0,0.01,-0.27,0.4,0.03,0.98,-0.08,-0.05
1,0.56,-0.21,-0.27,0.66,-0.1,0.14,-0.02
0,0.25,-0.27,-0.46,-0.14,-0.1,-0.08,-0.05
1,0.42,-0.21,0.48,-0.2,-0.65,0.14,0.04
0,1.55,-0.27,1.6,0.25,2.43,-0.08,-0.05
0,1.68,-0.27,-0.1,2.88,3,-0.08,-0.05
0,-0.09,-0.21,-0.27,-0.17,-0.47,1.02,0.01
0,3,-0.05,2.49,0.1,0.44,-0.08,-0.05
1,1.51,-0.21,1.18,-0.17,-0.47,0.36,0.09
1,-0.23,-0.21,0.01,-0.2,-0.65,0.36,-0.04
1,0.22,-0.27,0.68,-0.16,-0.29,-0.08,-0.05
1,0.23,-0.21,1.04,-0.2,-0.65,0.14,-0.04
1,0.41,-0.21,1.22,-0.19,-0.47,0.58,0
0,0.78,-0.27,-0.09,-0.04,0.08,-0.08,-0.05
0,0.31,-0.27,-0.51,0.97,0.26,-0.08,-0.05
0,0.08,-0.21,0.47,-0.17,-0.47,-0.08,-0.05
0,0.05,-0.27,0.51,-0.19,-0.29,-0.08,-0.05
0,-0.09,-0.27,-0.01,-0.06,-0.29,-0.08,-0.05
0,2.18,-0.27,3,1.69,0.44,-0.08,-0.05
0,0.23,-0.27,-0.11,-0.16,0.26,-0.08,-0.05
0,2.47,-0.27,0.4,0.37,2.97,-0.08,-0.05
0,0.51,-0.27,-0.22,-0.12,-0.29,0.58,-0.04
0,2.74,-0.27,2.86,1.91,1.34,-0.08,-0.05
1,-0.12,3,0.31,-0.2,-0.65,0.14,0.04
1,0.87,-0.21,0.4,-0.18,-0.29,0.36,0
0,1.13,-0.27,0.02,0.08,3,-0.08,-0.05
1,0.44,-0.27,0.56,0.25,0.8,-0.08,-0.05
0,0.12,-0.27,-0.44,-0.19,-0.47,-0.08,-0.05
0,-0.17,-0.21,-0.21,-0.04,0.08,-0.08,-0.05
0,0.7,-0.27,-0.2,1.66,0.98,-0.08,-0.05
0,0.44,-0.27,1.52,0.01,0.08,-0.08,-0.05
0,0.46,-0.27,2.23,-0.13,0.08,-0.08,-0.05
1,-0.34,-0.27,0.27,0.12,0.44,-0.08,-0.05
1,0,-0.21,0.15,-0.19,-0.47,0.14,-0.04
0,-0.37,-0.27,-0.52,-0.16,0.08,-0.08,-0.05
0,1.11,-0.27,2.69,0.89,2.25,-0.08,-0.05
1,2.39,-0.27,0.03,0,1.88,-0.08,-0.05
0,0.03,-0.27,-0.53,-0.14,0.26,-0.08,-0.05
0,0.33,-0.27,0.92,0.08,0.8,-0.08,-0.05
1,0.04,-0.21,-0.01,-0.18,-0.47,0.14,-0.02
0,0.13,-0.27,1.07,-0.18,0.26,-0.08,-0.05
1,1.12,-0.21,0.65,-0.17,-0.47,0.36,0.02
1,0.21,-0.21,1.41,-0.19,-0.29,0.14,-0.02
0,1.19,-0.27,0.93,1.7,0.44,-0.08,-0.05
0,0.77,-0.27,-0.4,0.16,0.26,-0.08,-0.05
0,0.77,-0.21,2.93,-0.09,-0.1,-0.08,-0.05
0,0.29,-0.27,0.31,0.01,1.34,-0.08,-0.05
0,0.82,-0.27,0.11,-0.05,0.44,-0.08,-0.05
0,1.43,-0.27,-0.52,0.19,0.08,-0.08,-0.05
0,0.69,-0.27,1.75,0.06,0.44,-0.08,-0.05
1,1.82,-0.21,3,-0.2,-0.65,-0.08,-0.05
0,0.31,-0.27,1.59,0.11,0.44,-0.08,-0.05
1,-0.04,-0.27,0.42,-0.11,-0.47,-0.08,-0.05
1,0.82,-0.21,1.32,-0.15,-0.1,0.14,-0.02
1,0.07,-0.21,-0.15,-0.18,-0.1,0.14,-0.02
0,3,-0.27,3,0.25,0.98,-0.08,-0.05
0,-0.31,-0.27,-0.06,0,-0.1,-0.08,-0.05
0,1.23,-0.27,-0.33,0.51,2.79,3,2.61
0,0,-0.27,1.3,-0.14,-0.1,-0.08,-0.05
1,0.19,-0.21,0.24,-0.2,-0.65,2.35,0.05
1,0.25,-0.21,-0.49,-0.19,-0.29,0.14,-0.01
1,0.01,-0.16,-0.11,-0.2,-0.65,1.02,-0.02
1,-0.31,0.9,-0.1,-0.17,-0.1,0.14,-0.02
0,2.74,-0.27,3,0.45,0.26,-0.08,-0.05
1,-0.37,-0.21,-0.27,-0.2,-0.65,0.36,0.01
1,1.88,-0.21,3,-0.13,-0.29,0.14,0
0,2.12,-0.27,1.24,0.2,0.08,-0.08,-0.05
1,-0.26,0.23,-0.03,-0.2,-0.47,0.36,0
0,0.59,-0.21,2.33,-0.2,-0.65,0.8,0
0,0.93,-0.27,0.41,-0.19,-0.29,-0.08,-0.05
0,1.23,-0.27,-0.05,-0.2,-0.65,0.8,-0.03
0,-0.38,-0.27,-0.22,-0.09,-0.1,-0.08,-0.05
0,1.98,-0.27,0.79,0.36,2.61,-0.08,-0.05
0,0.24,-0.27,0.71,-0.11,0.8,-0.08,-0.05
0,1.47,-0.27,-0.52,0.64,0.44,-0.08,-0.05
1,0.14,-0.21,0.54,-0.12,0.08,0.58,0.07
0,-0.06,-0.27,0.31,-0.13,0.62,-0.08,-0.05
0,1.45,-0.27,-0.53,2.71,2.79,-0.08,-0.05
1,-0.43,-0.21,-0.36,-0.2,-0.47,0.58,-0.01
1,2.62,-0.27,-0.16,0.74,0.44,-0.08,-0.05
1,0.66,-0.21,-0.24,-0.2,-0.65,0.14,-0.01
0,0.59,-0.27,-0.37,-0.16,-0.29,-0.08,-0.05
1,0.23,-0.27,0.09,-0.11,-0.47,-0.08,-0.05
1,1.2,-0.27,1.42,0.84,2.97,-0.08,-0.05
0,0.11,-0.27,1.55,-0.17,-0.29,-0.08,-0.05
1,1.08,-0.21,-0.1,-0.02,0.62,0.14,0
0,1,-0.27,-0.06,0.42,0.8,-0.08,-0.05
0,-0.42,-0.27,-0.19,-0.2,-0.29,-0.08,-0.05
1,-0.09,-0.27,0.42,-0.2,-0.47,-0.08,-0.05
0,0.02,-0.27,0.32,-0.16,-0.29,-0.08,-0.05
0,0.71,-0.27,0.82,1.19,-0.29,-0.08,-0.05
0,0.37,-0.27,-0.1,-0.11,0.08,-0.08,-0.05
0,2.12,-0.21,-0.53,-0.2,-0.65,0.36,0.17
1,0.05,-0.21,1.11,-0.19,-0.47,-0.08,-0.05
0,2.62,-0.27,2.03,0.73,1.16,-0.08,-0.05
0,-0.2,-0.27,0.18,-0.18,-0.29,-0.08,-0.05
0,0.35,-0.21,0.58,-0.17,0.26,-0.08,-0.05
0,0.13,-0.27,1.36,-0.17,-0.47,-0.08,-0.05
0,0.91,-0.27,1.59,-0.14,0.26,1.24,2.34
0,0.66,-0.27,-0.43,-0.15,-0.1,-0.08,-0.05
0,0.82,-0.27,0.93,-0.08,-0.29,-0.08,-0.05
1,-0.62,3,-0.37,-0.2,-0.65,0.14,-0.04
0,-0.23,-0.27,0.29,-0.12,-0.1,-0.08,-0.05
1,0.25,-0.21,0.51,-0.2,-0.47,0.14,-0.01
1,0.52,-0.27,-0.03,0.02,-0.1,-0.08,-0.05
0,-0.07,-0.27,-0.17,-0.2,-0.65,-0.08,-0.05
0,0.85,-0.27,0.97,0.6,0.26,-0.08,-0.05
0,0.28,-0.27,1.27,-0.2,-0.47,-0.08,-0.05
1,0.71,-0.21,-0.53,-0.19,-0.47,0.36,0.05
1,-0.21,-0.21,-0.51,-0.2,-0.65,0.14,-0.04
0,3,-0.27,-0.53,1.91,2.97,-0.08,-0.05
0,1.12,-0.27,0.11,0.51,0.26,-0.08,-0.05
0,0.64,-0.27,1.76,0.13,0.26,-0.08,-0.05
0,2.44,-0.27,0.12,-0.07,1.88,-0.08,-0.05
1,1.91,-0.21,1.43,-0.18,-0.29,0.14,-0.02
1,0.17,-0.21,0.01,-0.2,-0.65,0.8,0.11
0,-0.15,-0.21,0.61,-0.2,-0.65,0.58,0.02
0,-0.26,-0.27,0.22,-0.16,0.08,-0.08,-0.05
1,-0.34,-0.21,-0.2,-0.2,-0.65,-0.08,-0.05
0,0.32,-0.27,-0.24,0.2,1.88,-0.08,-0.05
0,0.76,-0.21,1.93,-0.2,-0.47,0.8,0.16
0,0.35,-0.27,-0.43,0.24,0.98,-0.08,-0.05
0,-0.02,-0.27,-0.32,0.01,0.44,-0.08,-0.05
0,0.37,-0.27,1.66,-0.19,-0.29,-0.08,-0.05
0,1.38,-0.27,1.14,0.04,0.44,-0.08,-0.05
0,1.95,-0.21,3,-0.2,-0.47,1.91,0.19
1,2.23,-0.27,3,0.27,1.52,-0.08,-0.05
0,0.12,-0.27,0.03,-0.15,0.08,-0.08,-0.05
0,0.16,-0.27,0.37,-0.03,-0.29,-0.08,-0.05
0,3,-0.27,3,0.4,2.25,-0.08,-0.05
0,1.75,-0.27,0.47,0.55,3,-0.08,-0.05
1,1.81,-0.21,3,-0.19,-0.47,0.8,0.07
0,0.16,-0.27,0.43,0,-0.1,-0.08,-0.05
0,1.02,-0.27,1.1,0.33,0.98,-0.08,-0.05
0,0.15,-0.27,-0.53,-0.17,-0.1,-0.08,-0.05
0,0.99,-0.27,0.93,0.41,-0.47,-0.08,-0.05
1,2.46,-0.21,0.81,-0.2,-0.47,0.14,-0.01
0,0.76,-0.27,-0.5,-0.2,-0.47,-0.08,-0.05
1,1.76,-0.27,3,0.83,0.8,-0.08,-0.05
0,0.15,-0.27,1.23,1.2,0.44,-0.08,-0.05
1,-0.25,3,0.28,-0.2,-0.65,0.8,-0.01
0,0.78,-0.27,-0.17,-0.18,-0.47,-0.08,-0.05
0,1.84,-0.27,0.66,3,0.62,-0.08,-0.05
0,0.42,-0.27,-0.19,0.07,0.8,-0.08,-0.05
0,-0.26,-0.27,0.12,-0.14,-0.29,-0.08,-0.05
0,0.75,-0.27,0.52,0.02,2.25,-0.08,-0.05
1,0.39,-0.21,-0.53,-0.17,-0.47,-0.08,-0.05
1,1,-0.21,1.18,-0.16,-0.29,0.36,0.01
0,0.49,-0.27,-0.53,-0.09,0.44,-0.08,-0.05
0,0.57,-0.27,1.1,-0.16,0.44,0.14,-0.04
0,0.37,-0.27,-0.18,0.67,1.34,-0.08,-0.05
0,3,-0.27,-0.53,1.1,-0.1,-0.08,-0.05
0,2.58,-0.21,-0.53,2.08,0.26,-0.08,-0.05
1,0.15,-0.27,0.95,-0.04,0.44,-0.08,-0.05
0,0.72,-0.27,0.93,-0.02,0.8,-0.08,-0.05
1,0.43,-0.27,1.59,0.01,0.98,-0.08,-0.05
1,0.19,-0.21,0.83,-0.2,-0.47,0.8,0
1,1.15,-0.21,0.92,0.58,0.8,-0.08,-0.05
1,1.53,-0.27,1.18,3,0.98,-0.08,-0.05
1,2.68,-0.27,3,1.16,3,2.35,0.15
0,0.95,-0.27,2.85,-0.19,-0.29,0.14,-0.04
0,1.52,-0.27,-0.1,-0.09,-0.29,-0.08,-0.05
0,2.87,-0.27,-0.53,1.7,0.44,-0.08,-0.05
0,1.16,-0.27,1.05,0,0.08,-0.08,-0.05
1,2.04,-0.21,2.24,0.31,-0.47,0.58,0.05
1,0.28,-0.21,0.16,-0.2,-0.47,0.14,-0.02
0,0.15,-0.21,0.31,-0.2,-0.47,0.58,0.02
0,1.42,-0.27,1.57,-0.03,0.08,-0.08,-0.05
0,0.81,-0.27,2.59,0.12,0.44,-0.08,-0.05
0,1.89,-0.27,2.74,0.68,1.52,-0.08,-0.05
0,-0.35,-0.27,-0.52,-0.2,-0.65,-0.08,-0.05
0,3,-0.27,3,0.26,0.98,-0.08,-0.05
1,1.26,-0.21,2.08,-0.2,-0.65,0.14,-0.02
1,0.1,-0.27,1.22,-0.18,0.26,-0.08,-0.05
0,0.52,-0.27,1.95,-0.1,0.44,-0.08,-0.05
1,3,-0.21,-0.05,-0.2,-0.65,0.14,0.1
1,0.81,2.85,0.03,-0.17,-0.29,0.8,2.06
0,0.75,-0.27,-0.31,-0.16,-0.29,-0.08,-0.05
0,0.28,-0.27,1.03,-0.01,-0.29,-0.08,-0.05
1,-0.09,-0.21,0.78,-0.2,-0.65,0.36,0
0,1.65,-0.21,0.04,-0.2,-0.65,0.36,0.27
0,1.73,-0.27,3,0.47,2.97,-0.08,-0.05
0,0.05,-0.27,1.19,-0.15,0.8,-0.08,-0.05
1,-0.34,-0.21,0.1,-0.14,-0.47,0.14,-0.04
0,0.25,-0.27,0.99,0.62,2.07,-0.08,-0.05
0,0.17,-0.27,-0.37,0.07,0.26,-0.08,-0.05
0,-0.27,-0.27,-0.45,-0.16,-0.47,-0.08,-0.05
0,2.75,-0.27,1.37,0.09,0.44,-0.08,-0.05
0,1.63,-0.21,2.15,-0.2,-0.47,1.24,0.58
1,0.68,1.35,0.36,-0.2,-0.47,0.14,0.06
1,0.6,-0.21,0.38,-0.2,-0.47,0.14,0.01
0,-0.01,-0.27,1.11,0.51,1.16,-0.08,-0.05
1,1.48,-0.27,1.55,-0.1,0.44,-0.08,-0.05
1,-0.2,-0.21,-0.14,-0.2,-0.65,0.14,-0.02
0,0.69,-0.05,0.4,-0.05,0.44,-0.08,-0.05
0,1.65,-0.27,-0.53,0.19,-0.1,-0.08,-0.05
0,1.51,-0.27,3,-0.04,-0.29,-0.08,-0.05
0,-0.34,-0.27,0.12,-0.2,-0.29,-0.08,-0.05
1,0.03,-0.21,0.63,-0.2,-0.47,0.8,0.04
0,-0.3,-0.27,-0.27,-0.19,-0.1,-0.08,-0.05
0,-0.14,-0.27,-0.52,0.19,2.97,-0.08,-0.05
0,0.89,-0.27,2.95,-0.12,0.44,-0.08,-0.05
1,0.72,-0.27,2.54,0.03,0.08,-0.08,-0.05
0,3,-0.27,1.91,0.87,0.8,-0.08,-0.05
0,2.13,-0.16,3,-0.07,1.16,-0.08,-0.05
1,-0.32,-0.27,-0.34,-0.02,0.08,0.36,0.2
0,1.38,-0.27,-0.53,1.42,0.62,-0.08,-0.05
1,-0.01,-0.21,-0.19,-0.17,-0.47,0.14,-0.02
0,1.9,-0.27,0.59,1.05,1.34,-0.08,-0.05
0,0.38,-0.16,0.58,0.07,0.44,-0.08,-0.05
0,-0.25,-0.27,0.26,-0.15,-0.29,-0.08,-0.05
1,0.96,-0.27,0.71,-0.11,0.26,-0.08,-0.05
0,1.18,-0.27,0.15,-0.16,-0.29,-0.08,-0.05
1,0.31,-0.16,1.04,-0.2,-0.65,0.14,0.12
1,-0.31,-0.21,-0.53,-0.2,-0.65,0.14,0
1,1.16,-0.27,1.65,-0.14,0.44,-0.08,-0.05
0,1.01,-0.27,3,0.12,0.08,-0.08,-0.05
0,0.53,-0.27,-0.17,-0.16,-0.47,-0.08,-0.05
1,1.66,-0.21,1.73,0.48,2.97,0.14,-0.03
1,0.14,-0.21,0.57,-0.18,-0.29,-0.08,-0.05
0,1.67,-0.21,2.19,0.11,2.43,-0.08,-0.05
0,-0.18,-0.21,0.06,-0.19,-0.29,-0.08,-0.05
1,0,-0.21,1.2,-0.19,-0.29,0.14,-0.01
0,0.53,-0.21,1.12,0.17,0.26,-0.08,-0.05
0,-0.17,-0.21,0.02,-0.08,-0.29,-0.08,-0.05
1,1.2,-0.16,2.54,-0.11,-0.29,0.14,0
1,0.06,-0.21,0.82,-0.2,-0.65,0.58,-0.01
0,0.24,-0.21,-0.53,-0.18,-0.29,0.58,-0.02
0,0.16,-0.21,1.04,-0.09,1.7,-0.08,-0.05
1,-0.07,-0.21,-0.4,-0.2,-0.65,-0.08,-0.05
0,1.64,-0.21,0.85,-0.12,0.08,-0.08,-0.05
1,0.38,-0.21,2.08,-0.05,0.62,0.14,-0.05
0,1.66,-0.21,3,0.31,1.34,-0.08,-0.05
1,0.42,-0.21,0.88,-0.2,-0.47,0.36,0.04
0,0.52,-0.05,-0.41,-0.2,-0.65,-0.08,-0.05
0,1.44,-0.21,3,-0.18,-0.29,-0.08,-0.05
1,0.48,-0.21,2.07,-0.2,-0.65,0.14,0
1,-0.17,-0.21,0.91,-0.2,-0.65,1.69,0.05
0,-0.15,-0.21,0.13,-0.19,0.08,-0.08,-0.05
1,0.08,-0.21,0.74,-0.18,-0.29,1.02,0.07
0,1.89,-0.21,0.36,-0.04,0.08,-0.08,-0.05
1,1.06,-0.21,1.5,-0.17,-0.1,-0.08,-0.05
1,0.1,3,0.21,-0.2,-0.65,0.14,-0.01
0,2.59,-0.21,3,0.31,1.16,0.36,-0.03
1,0.63,-0.21,-0.43,-0.2,-0.65,0.14,0
0,0.41,-0.21,0.54,-0.01,0.44,-0.08,-0.05
0,1.9,-0.21,-0.36,0.03,-0.47,-0.08,-0.05
0,0.22,-0.21,0.22,-0.11,-0.1,-0.08,-0.05
0,0.48,-0.21,1.57,-0.06,0.26,-0.08,-0.05
0,0.3,-0.21,0.45,-0.12,-0.1,-0.08,-0.05
1,0.97,-0.21,-0.05,0.12,-0.1,0.36,0.04
0,0.18,-0.21,0.65,-0.14,0.98,-0.08,-0.05
1,0.56,-0.16,-0.11,-0.17,-0.1,0.14,0.08
1,-0.22,0.73,0.12,-0.2,-0.47,0.36,-0.01
0,3,-0.21,3,-0.2,-0.65,2.13,3
0,0.97,-0.21,0.05,-0.05,0.44,-0.08,-0.05
0,0.72,-0.21,1.3,-0.2,-0.65,-0.08,-0.05
0,0.56,-0.21,1.16,0.39,1.88,-0.08,-0.05
0,0.69,-0.21,-0.5,-0.2,-0.65,-0.08,-0.05
0,-0.06,-0.21,0.09,-0.13,0.44,-0.08,-0.05
0,2.87,-0.21,3,0.08,0.44,-0.08,-0.05
0,1.06,-0.21,0.48,0.14,0.08,-0.08,-0.05
1,0.66,-0.21,-0.23,-0.2,-0.65,0.36,0.04
0,0.81,-0.21,0.97,0.33,1.34,-0.08,-0.05
0,1.18,-0.21,2.29,-0.15,-0.29,-0.08,-0.05
1,-0.41,-0.21,-0.13,-0.2,-0.65,0.14,-0.01
1,0.88,0.01,3,-0.2,-0.47,0.36,0.05
0,3,-0.21,3,0.31,2.79,-0.08,-0.05
0,-0.06,-0.21,-0.02,-0.14,-0.1,-0.08,-0.05
0,-0.21,-0.21,0.44,-0.17,-0.1,-0.08,-0.05
1,0.26,-0.21,0.75,-0.2,-0.65,0.36,0.04
1,0.47,-0.21,2.12,-0.2,-0.65,0.14,-0.03
0,-0.06,-0.21,-0.06,0.22,0.44,-0.08,-0.05
0,0.08,-0.21,-0.53,0.1,-0.29,-0.08,-0.05
1,1.79,-0.21,2.65,-0.05,0.98,-0.08,-0.05
0,-0.17,-0.21,-0.53,-0.2,-0.65,-0.08,-0.05
0,0.52,-0.21,-0.5,2.72,0.8,-0.08,-0.05
1,0.97,-0.21,2.03,-0.17,-0.47,0.14,-0.01
0,0.78,-0.21,0.11,0.01,0.8,-0.08,-0.05
0,0.05,-0.21,0.17,-0.18,0.08,-0.08,-0.05
1,1.75,-0.21,2.29,0.71,3,-0.08,-0.05
0,-0.34,-0.21,-0.26,-0.2,-0.65,-0.08,-0.05
0,0.42,-0.21,0.97,-0.2,-0.65,-0.08,-0.05
0,-0.01,-0.21,0.36,-0.16,0.08,0.36,-0.03
0,-0.01,-0.21,1.28,-0.2,-0.65,-0.08,-0.05
0,0.12,-0.21,1.05,-0.12,0.62,-0.08,-0.05
0,3,-0.21,-0.31,-0.15,-0.47,0.14,0.21
0,2.42,-0.21,2.6,0.68,1.16,-0.08,-0.05
0,0.27,-0.21,0.26,-0.16,-0.29,-0.08,-0.05
0,1.93,-0.21,0.81,-0.05,-0.1,-0.08,-0.05
0,1.09,-0.21,-0.53,1.37,2.79,-0.08,-0.05
0,-0.21,-0.21,-0.24,0.04,0.62,-0.08,-0.05
1,0.36,-0.21,1.14,-0.2,-0.65,-0.08,-0.05
1,1.12,-0.21,1.53,-0.15,-0.1,0.14,-0.01
0,3,-0.21,3,0.06,-0.1,-0.08,-0.05
0,0.12,-0.21,-0.31,0.02,0.44,-0.08,-0.05
0,0.56,-0.21,-0.53,-0.04,1.16,-0.08,-0.05
0,-0.28,-0.21,0.2,-0.11,-0.47,-0.08,-0.05
0,-0.09,-0.21,-0.35,-0.13,-0.1,-0.08,-0.05
0,0.46,-0.21,1.3,-0.16,0.08,-0.08,-0.05
0,0.26,-0.21,-0.53,0.15,-0.1,-0.08,-0.05
0,3,-0.21,1,0.04,-0.1,-0.08,-0.05
0,1.98,-0.21,3,0.29,-0.29,-0.08,-0.05
0,1.15,-0.21,3,-0.18,-0.47,-0.08,-0.05
0,0.28,-0.21,1.14,0.16,1.52,-0.08,-0.05
0,2.91,-0.21,3,-0.06,-0.29,-0.08,-0.05
1,0.99,-0.21,0.54,-0.2,-0.47,0.36,-0.01
0,3,-0.21,0.22,1.18,0.8,-0.08,-0.05
1,3,-0.21,-0.53,1.44,0.98,-0.08,-0.05
1,-0.36,-0.21,0.1,-0.19,-0.47,-0.08,-0.05
0,0.52,-0.21,-0.43,0,0.08,-0.08,-0.05
0,0.59,-0.21,0.33,-0.06,-0.1,-0.08,-0.05
0,1.05,-0.21,1.02,0.02,1.88,-0.08,-0.05
1,3,-0.21,0.11,1.4,-0.1,0.36,0.66
1,0.99,-0.21,1.09,-0.2,-0.65,0.14,-0.01
0,0.99,-0.21,2.98,-0.03,0.44,-0.08,-0.05
0,0.38,-0.21,-0.03,-0.13,-0.1,-0.08,-0.05
0,0.9,-0.21,1.89,-0.17,-0.1,-0.08,-0.05
1,0.67,-0.21,2.31,-0.17,-0.29,1.46,0.09
1,0.19,-0.21,0.85,-0.17,-0.1,2.79,0.2
1,0.52,-0.21,0.68,-0.01,-0.1,2.13,1.48
0,2.17,-0.21,2.83,-0.13,-0.47,-0.08,-0.05
0,-0.16,-0.21,0.01,-0.16,-0.47,0.14,-0.04
1,0.78,-0.21,2.89,-0.19,-0.47,0.14,-0.02
0,0.32,-0.21,1.29,0.1,0.08,-0.08,-0.05
0,0.48,-0.21,2.22,0.08,0.44,-0.08,-0.05
0,0.3,-0.21,-0.26,-0.11,-0.1,-0.08,-0.05
0,0.37,-0.21,0.79,0.26,-0.1,-0.08,-0.05
1,0.17,-0.21,1.15,-0.2,-0.65,0.14,-0.01
1,1.88,-0.21,3,-0.14,-0.1,0.14,0.04
0,-0.29,-0.21,-0.28,-0.08,-0.29,-0.08,-0.05
0,1.51,-0.21,-0.2,-0.05,-0.1,-0.08,-0.05
0,2.11,-0.21,-0.34,0.75,1.88,-0.08,-0.05
0,-0.29,-0.21,-0.03,-0.2,-0.65,-0.08,-0.05
0,2.59,-0.21,-0.47,-0.06,0.26,-0.08,-0.05
0,-0.11,-0.21,0.38,0.09,0.08,-0.08,-0.05
0,2.03,-0.21,2.2,0.1,0.98,-0.08,-0.05
0,2.91,-0.21,2.79,0.1,2.07,-0.08,-0.05
1,-0.03,-0.21,-0.2,-0.18,-0.47,0.14,-0.02
1,0.23,3,-0.33,-0.2,-0.65,2.57,0.13
0,1.02,-0.21,0.79,0.19,0.8,-0.08,-0.05
1,0.47,-0.21,0.1,-0.15,-0.47,0.14,-0.02
0,-0.22,-0.21,0.13,-0.07,0.08,0.14,-0.05
0,1.76,-0.21,0.24,2.65,1.34,-0.08,-0.05
0,0.55,-0.21,1.6,-0.04,0.08,-0.08,-0.05
0,0.96,-0.21,0.69,0.09,-0.1,-0.08,-0.05
0,3,-0.27,0.06,0.93,1.7,2.35,1.7
0,0.2,-0.21,0.58,0.25,1.88,-0.08,-0.05
1,0.92,-0.21,2.94,-0.2,-0.65,0.58,-0.02
0,2.09,-0.21,-0.52,0.4,-0.1,-0.08,-0.05
0,1.45,-0.21,0.46,0.01,2.07,-0.08,-0.05
0,-0.31,-0.21,-0.41,-0.18,-0.1,-0.08,-0.05
0,1.67,-0.21,2.2,-0.12,1.34,-0.08,-0.05
0,1.02,-0.21,0.33,-0.03,0.98,0.14,-0.04
1,1.25,-0.21,1.82,-0.2,-0.65,0.8,0.07
0,1.52,-0.21,-0.38,-0.14,0.26,-0.08,-0.05
0,1.37,-0.21,3,-0.08,-0.1,-0.08,-0.05
0,2.97,-0.27,2.95,0.05,0.08,0.36,-0.01
0,0.06,-0.16,0.66,-0.13,-0.1,-0.08,-0.05
0,-0.44,-0.21,0.28,-0.17,-0.29,-0.08,-0.05
0,1.07,-0.21,0.68,1.23,0.44,-0.08,-0.05
0,0.18,-0.21,0.58,-0.2,-0.47,-0.08,-0.05
0,-0.08,-0.21,0.69,-0.2,-0.47,-0.08,-0.05
0,3,-0.21,2.3,0.13,-0.29,-0.08,-0.05
1,0.51,-0.21,1.25,-0.18,-0.47,0.58,0.05
0,0.31,-0.21,1.04,0.06,-0.29,1.02,0
0,-0.26,-0.21,-0.15,-0.1,0.26,-0.08,-0.05
0,-0.34,-0.21,-0.36,-0.15,-0.1,-0.08,-0.05
1,0.34,-0.21,0.31,-0.2,-0.65,0.58,0.07
0,1.21,-0.21,1.97,-0.11,-0.1,-0.08,-0.05
0,0.04,-0.21,0.47,-0.07,0.8,-0.08,-0.05
1,-0.18,-0.21,-0.27,-0.2,-0.65,-0.08,-0.05
0,0.17,-0.21,-0.42,-0.16,0.08,-0.08,-0.05
0,0.86,-0.21,-0.15,0.35,0.98,2.13,3
0,0.73,-0.21,-0.08,0.04,-0.29,-0.08,-0.05
1,-0.63,-0.21,-0.43,-0.2,-0.65,0.36,-0.02
0,1.47,-0.21,1.55,-0.1,0.08,-0.08,-0.05
1,-0.19,-0.21,0.29,-0.17,-0.1,0.14,0.01
0,0.56,-0.21,2.67,-0.18,-0.47,-0.08,-0.05
0,2.29,-0.21,0.6,-0.16,-0.47,-0.08,-0.05
1,1.1,-0.21,3,-0.2,-0.47,-0.08,-0.05
0,0.02,-0.21,0.2,-0.16,-0.1,-0.08,-0.05
0,0.89,-0.16,0.62,1.31,0.62,-0.08,-0.05
0,-0.54,-0.21,-0.52,-0.2,-0.65,-0.08,-0.05
0,0.4,-0.21,0.28,0.52,1.16,-0.08,-0.05
0,1.82,-0.21,1.73,-0.2,-0.47,0.8,0.25
0,0.59,-0.21,0.79,-0.19,-0.47,-0.08,-0.05
0,0.25,-0.21,-0.04,-0.13,-0.29,1.02,0.86
0,2.46,-0.21,-0.53,0.17,-0.47,-0.08,-0.05
0,-0.27,-0.21,0.47,-0.11,-0.29,-0.08,-0.05
0,1.32,-0.1,3,-0.09,-0.1,-0.08,-0.05
1,0.53,-0.21,1.04,-0.2,-0.47,0.36,0.21
0,0.23,-0.21,0.77,-0.08,-0.1,3,0.79
1,-0.36,-0.21,-0.53,-0.19,-0.47,0.36,0.01
0,2.78,-0.21,-0.5,1.24,1.16,-0.08,-0.05
0,3,-0.27,3,0.28,0.44,-0.08,-0.05
0,1.39,-0.21,0.13,-0.15,-0.47,0.36,0.01
0,-0.37,-0.21,-0.49,-0.2,-0.47,-0.08,-0.05
1,0.05,-0.21,1.34,-0.2,-0.65,0.14,-0.04
1,1.57,-0.21,3,0.22,2.79,-0.08,-0.05
1,1.71,-0.21,0.51,-0.2,-0.65,0.14,0.04
0,0.42,-0.21,1.51,-0.01,0.08,-0.08,-0.05
